time_step Part Qart Part_m Qart_m Pv_m Qv_m Pv Qv Pmyocardial Pmyocardial_scaled
388 20824.073 1.02093488 0 0 44550.6856 44550.6856
389 20915.6427 0.571468591 0 0 45054.9764 45054.9764
390 21181.7914 0.350995754 0 0 45797.5077 45797.5077
391 21719.3395 0.441784094 0 0 46599.0663 46599.0663
392 22571.5838 0.978914905 0 0 47093.1121 47093.1121
393 23387.152 1.50930337 0 0 47143.2874 47143.2874
394 23944.3618 1.853659 0 0 46749.9487 46749.9487
395 24064.5922 1.82819954 0 0 46102.641 46102.641
396 23743.5942 1.41994766 0 0 45498.4171 45498.4171
397 23160.0903 0.79432994 0 0 45209.6025 45209.6025
398 22597.3582 0.215692325 0 0 45365.145 45365.145
399 22291.4168 -0.13159752 0 0 45942.5176 45942.5176
400 13488.72 -18.8259683 0 0 61233.4849 61233.4849
401 25979.8437 -3.34628388 0 0 69769.376 69769.376
402 28435.4999 -11.3444995 0 0 85720.8153 85720.8153
403 35130.9732 -17.1579639 0 0 109484.624 109484.624
404 48115.8789 -19.6754912 0 0 140077.345 140077.345
405 68294.8108 -18.4499976 0 0 175305.479 175305.479
406 95218.8251 -13.8742352 0 0 212289.083 212289.083
407 127213.454 -7.10606959 0 0 248162.112 248162.112
408 161816.05 0.240036794 0 0 280730.865 280730.865
409 195509.709 4.67512108 0 0 310343.098 310343.098
410 229719.516 11.5638675 0 0 333945.905 333945.905
411 258714.809 12.5707255 0 0 354286.583 354286.583
412 283957.654 11.3522031 0 0 372801.867 372801.867
413 306142.242 8.76409657 0 0 390849.064 390849.064
414 326410.843 5.86353087 0 0 409328.409 409328.409
415 345903.173 3.52207691 0 0 428553.194 428553.194
416 365414.681 2.17345743 0 0 448360.731 448360.731
417 384568.398 0.309587277 0 0 469499.241 469499.241
418 405968.973 2.40344181 0 0 489393.85 489393.85
419 426196.908 2.38509626 0 0 509133.003 509133.003
420 446150.176 2.13482749 0 0 528895.838 528895.838
421 465867.675 1.60397106 0 0 548963.727 548963.727
422 485596.422 1.02899853 0 0 569509.869 569509.869
423 505647.465 0.754241048 0 0 590453.815 590453.815
424 526209.514 1.02487011 0 0 611447.696 611447.696
425 546516.059 0.370589011 0 0 633138.26 633138.26
426 568994.255 3.53558623 0 0 652743.336 652743.336
427 589903.909 4.35153207 0 0 671254.083 671254.083
428 610013.869 4.88083818 0 0 688670.602 688670.602
429 629193.186 5.14619228 0 0 705052.065 705052.065
430 647574.073 5.58399315 0 0 720188.096 720188.096
431 665376.634 6.90897384 0 0 733268.838 733268.838
432 682594.051 9.83738303 0 0 742694.885 742694.885
433 698657.162 14.7723744 0 0 746127.057 746127.057
434 712465.596 22.0977503 0 0 740386.067 740386.067
435 720127.448 28.2335814 0 0 723283.256 723283.256
436 721050.255 35.2123512 0 0 693608.125 693608.125
437 712221.063 40.3847957 0 0 651071.943 651071.943
438 691476.639 41.9507481 0 0 597126.054 597126.054
439 657647.351 38.2840986 0 0 535423.308 535423.308
440 612142.586 30.4003222 0 0 470152.279 470152.279
441 557544.643 19.5416877 0 0 405605.37 405605.37
442 499426.489 11.6541936 0 0 342225.986 342225.986
443 433957.72 -5.49109861 0 0 289168.373 289168.373
444 374134.847 -13.6902557 0 0 243840.82 243840.82
445 319230.137 -18.8206716 0 0 205939.636 205939.636
446 270524.825 -20.9124345 0 0 174409.475 174409.475
447 228209.098 -20.6755518 0 0 147976.964 147976.964
448 191728.987 -19.1479396 0 0 125583.688 125583.688
449 160233.366 -17.307049 0 0 106601.514 106601.514
450 133444.17 -14.7605101 0 0 90019.6332 90019.6332
451 108917.357 -15.2910979 0 0 77575.6524 77575.6524
452 88969.343 -14.3148355 0 0 68237.7578 68237.7578
453 72669.2713 -13.2690819 0 0 61705.6555 61705.6555
454 59906.7738 -11.8309825 0 0 57411.7212 57411.7212
455 50356.1281 -9.92191046 0 0 54628.4225 54628.4225
456 43445.7219 -7.72990103 0 0 52654.771 52654.771
457 38593.2393 -5.40988818 0 0 51021.0073 51021.0073
458 34709.2859 -3.92500268 0 0 49466.7455 49466.7455
459 31710.215 -2.77496258 0 0 48229.8446 48229.8446
460 28946.1574 -2.60315157 0 0 47397.9607 47397.9607
461 27050.7594 -2.11843495 0 0 47101.6948 47101.6948
462 25356.3465 -2.3351951 0 0 47317.1452 47317.1452
463 24767.8819 -1.61332869 0 0 47845.717 47845.717
464 24845.4595 -0.645014987 0 0 48394.2188 48394.2188
465 25244.5186 0.271045602 0 0 48709.5638 48709.5638
466 25673.796 0.973251217 0 0 48665.7649 48665.7649
467 25797.0072 1.12079406 0 0 48475.9324 48475.9324
468 25637.5189 0.844029027 0 0 48415.1351 48415.1351
469 25318.9617 0.2584685 0 0 48791.4703 48791.4703
470 25143.8423 -0.313801529 0 0 49751.6226 49751.6226
471 25429.4509 -0.518672139 0 0 51168.9112 51168.9112
472 26339.5034 -0.132894193 0 0 52648.4113 52648.4113
473 27767.0808 0.813629715 0 0 53660.6812 53660.6812
474 29332.2019 2.02205772 0 0 53754.9212 53754.9212
475 30562.4963 3.14853432 0 0 52671.1035 52671.1035
476 30083.9507 2.35575946 0 0 50747.4243 50747.4243
